Status do Arquivo: Final
RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
2025-09-11;EPAR3;BREPARACNOR9;CASH;;;4,39;;;;;;5;500;2195
2025-09-11;EPAR3F;BREPARACNOR9;ODD LOT;;;4,42;;;;;;5;98;432,9
2025-09-11;EQIR11;BREQIRCTF003;CASH;;;7,94;;;;;;1;10;79,4
2025-09-11;EQTL3;BREQTLACNOR0;CASH;;;36,48;;;;;;4;700;25537
2025-09-11;EQTL3F;BREQTLACNOR0;ODD LOT;;;36,47;;;;;;8;124;4522,77
2025-09-11;ETER3;BRETERACNOR3;CASH;;;4,66;;;;;;3;800;3728
2025-09-11;ETHE11;BRETHECTF007;CASH;;;69,49;;;;;;14;1122;77967,94
2025-09-11;ETHF26;BRBMEFETH5M9;AGRIBUSINESS;;;;;;2956;;;;;
2025-09-11;ETHF27;BRBMEFETH5Z1;AGRIBUSINESS;;;;;;2750;;;;;
2025-09-11;ETHG26;BRBMEFETH5N7;AGRIBUSINESS;;;;;;2949;;;;;
2025-09-11;ETHG27;BRBMEFETH608;AGRIBUSINESS;;;;;;2750;;;;;
2025-09-11;ETHH26;BRBMEFETH5O5;AGRIBUSINESS;;;;;;2966,5;;;;;
2025-09-11;ETHH27;BRBMEFETH616;AGRIBUSINESS;;;;;;2750;;;;;
2025-09-11;ETHJ26;BRBMEFETH5R8;AGRIBUSINESS;;;;;;2830;;;;;
2025-09-11;ETHK26;BRBMEFETH5Q0;AGRIBUSINESS;;;;;;2610;;;;;
2025-09-11;ETHM26;BRBMEFETH5S6;AGRIBUSINESS;;;;;;2580;;;;;
2025-09-11;ETHN26;BRBMEFETH5T4;AGRIBUSINESS;;;;;;2580;;;;;
2025-09-11;ETHQ26;BRBMEFETH5U2;AGRIBUSINESS;;;;;;2580;;;;;
2025-09-11;ETHU25;BRBMEFETH5H9;AGRIBUSINESS;;;;;;2860;;;;;
2025-09-11;ETHU26;BRBMEFETH5V0;AGRIBUSINESS;;;;;;2580;;;;;
2025-09-11;ETHV25;BRBMEFETH5I7;AGRIBUSINESS;;;;;;2908,5;;;;;
2025-09-11;ETHV26;BRBMEFETH5W8;AGRIBUSINESS;;;;;;2690;;;;;
2025-09-11;ETHX25;BRBMEFETH5K3;AGRIBUSINESS;;;;;;2951;;;;;
2025-09-11;ETHX26;BRBMEFETH5X6;AGRIBUSINESS;;;;;;2700;;;;;
2025-09-11;ETHZ25;BRBMEFETH5L1;AGRIBUSINESS;;;;;;2950;;;;;
2025-09-11;ETHZ26;BRBMEFETH5Y4;AGRIBUSINESS;;;;;;2725;;;;;
2025-09-11;EUCA3F;BREUCAACNOR1;ODD LOT;;;18,90;;;;;;1;15;283,5
2025-09-11;EVEN3;BREVENACNOR8;CASH;;;7,97;;;;;;3;1300;10360
2025-09-11;EVEN3F;BREVENACNOR8;ODD LOT;;;7,94;;;;;;5;102;810,36
2025-09-11;EVTC31;BREVTCBDR003;CASH;;;180,02;;;;;;1;4;720,08
2025-09-11;EZTC3;BREZTCACNOR0;CASH;;;16,73;;;;;;9;1500;25090
2025-09-11;EZTC3F;BREZTCACNOR0;ODD LOT;;;16,67;;;;;;9;120;2000,79
2025-09-11;FAMB11;BRFAMBCTF018;CASH;;;815,00;;;;;;1;13;10595
2025-09-11;FATN11;BRFATNCTF000;CASH;;;82,10;;;;;;2;5;410,51
2025-09-11;FESA4;BRFESAACNPR5;CASH;;;6,43;;;;;;2;1100;7076
2025-09-11;FGAA11;BRFGAACTF004;CASH;;;8,55;;;;;;3;320;2737,2
2025-09-11;FICT3;BRFICTACNOR3;CASH;;;3,28;;;;;;1;300;984
2025-09-11;FIIB11;BRFIIBCTF001;CASH;;;501,99;;;;;;1;1;501,99
2025-09-11;FIQE3F;BRFIQEACNOR5;ODD LOT;;;4,56;;;;;;1;3;13,68
2025-09-11;FLCR11;BRFLCRCTF004;CASH;;;94,74;;;;;;1;1;94,74
2025-09-11;FLRY3;BRFLRYACNOR5;CASH;;;15,58;;;;;;8;1900;29604
2025-09-11;FLRY3F;BRFLRYACNOR5;ODD LOT;;;15,59;;;;;;10;64;997,74
2025-09-11;FNAM11;BRFNAMCTF013;CASH;;;0,00;;;;;;1;1000;0,43
2025-09-11;FTCA11;BRFTCACTF011;CASH;;;8,69;;;;;;4;970;8425,48
2025-09-11;FYTO11;BRFYTOCTF008;CASH;;;7,89;;;;;;5;956;7540,72
2025-09-11;G1SK34;BRG1SKBDR008;CASH;;;44,92;;;;;;1;9;404,28
2025-09-11;GAME11;BRGAMECTF002;CASH;;;8,50;;;;;;1;7;59,5
2025-09-11;GARE11;BRGARECTF001;CASH;;;8,99;;;;;;171;8546;76861,55
2025-09-11;GCRA11;BRGCRACTF005;CASH;;;50,84;;;;;;5;363;18454,92
2025-09-11;GCRI11;BRGCRICTF008;CASH;;;66,00;;;;;;2;389;25674
2025-09-11;GFSA3;BRGFSAACNOR3;CASH;;;11,94;;;;;;6;2400;28654
2025-09-11;GFSA3F;BRGFSAACNOR3;ODD LOT;;;11,93;;;;;;3;3;35,78
2025-09-11;GGBR3;BRGGBRACNOR1;CASH;;;15,32;;;;;;6;2300;35236
2025-09-11;GGBR3F;BRGGBRACNOR1;ODD LOT;;;15,25;;;;;;5;107;1631,22
2025-09-11;GGBR4;BRGGBRACNPR8;CASH;;;16,95;;;;;;8;1600;27126
2025-09-11;GGBR4F;BRGGBRACNPR8;ODD LOT;;;16,96;;;;;;12;220;3731
2025-09-11;GGPS3;BRGGPSACNOR9;CASH;;;17,67;;;;;;1;200;3534
2025-09-11;GGRC11;BRGGRCCTF002;CASH;;;9,77;;;;;;54;785;7668,36
2025-09-11;GMAT3;BRGMATACNOR7;CASH;;;7,01;;;;;;2;200;1402
2025-09-11;GMAT3F;BRGMATACNOR7;ODD LOT;;;7,07;;;;;;2;10;70,69
2025-09-11;GMCO34;BRGMCOBDR008;CASH;;;78,93;;;;;;2;3;236,79
2025-09-11;GOAU4;BRGOAUACNPR8;CASH;;;9,59;;;;;;11;5700;54660
2025-09-11;GOAU4F;BRGOAUACNPR8;ODD LOT;;;9,59;;;;;;12;144;1381,42
2025-09-11;GOGL34;BRGOGLBDR001;CASH;;;108,03;;;;;;2;130;14044,4
2025-09-11;GOLD11;BRGOLDCTF015;CASH;;;20,52;;;;;;24;1102;22613,04
2025-09-11;GOLL54;BRGOLLA01PR5;CASH;;;0,01;;;;;;30;3996000;24890,1
2025-09-11;GOLL54F;BRGOLLA01PR5;ODD LOT;;;0,01;;;;;;9;438;2,7
2025-09-11;GRND3;BRGRNDACNOR3;CASH;;;5,31;;;;;;1;100;531
2025-09-11;GRND3F;BRGRNDACNOR3;ODD LOT;;;5,29;;;;;;3;65;343,6
2025-09-11;GROP31;BRGROPBDR009;CASH;;;13,43;;;;;;2;100;1343
2025-09-11;GRUL11;BRGRULCTF004;CASH;;;7,96;;;;;;22;8374;66621,07
2025-09-11;GRWA11;BRGRWACTF003;CASH;;;7,44;;;;;;10;10;74,4
2025-09-11;GTWR11;BRGTWRCTF003;CASH;;;76,07;;;;;;2;4;304,27
2025-09-11;GZIT11;BRGZITCTF005;CASH;;;43,70;;;;;;78;1120;48946,43
2025-09-11;HABT11;BRHABTCTF001;CASH;;;76,69;;;;;;13;173;13267,3
2025-09-11;HAGA4F;BRHAGAACNPR4;ODD LOT;;;1,14;;;;;;1;2;2,28
2025-09-11;HAPV3;BRHAPVACNOR4;CASH;;;39,74;;;;;;6;2800;111263
2025-09-11;HAPV3F;BRHAPVACNOR4;ODD LOT;;;40,17;;;;;;6;62;2490,46
2025-09-11;HASH11;BRHASHCTF018;CASH;;;89,32;;;;;;17;350;31261,37
2025-09-11;HBOR3;BRHBORACNOR3;CASH;;;3,66;;;;;;3;2800;10248
2025-09-11;HBOR3F;BRHBORACNOR3;ODD LOT;;;3,62;;;;;;3;14;50,67
2025-09-11;HBRE3;BRHBREACNOR4;CASH;;;4,58;;;;;;1;2300;10534
2025-09-11;HBSA3;BRHBSAACNOR0;CASH;;;3,46;;;;;;1;500;1730
2025-09-11;HBSA3F;BRHBSAACNOR0;ODD LOT;;;3,35;;;;;;2;20;67
2025-09-11;HCTR11;BRHCTRCTF003;CASH;;;22,43;;;;;;17;259;5808,49
2025-09-11;HFOF11;BRHFOFCTF002;CASH;;;5,95;;;;;;1;17;101,15
2025-09-11;HGBS11;BRHGBSCTF000;CASH;;;19,34;;;;;;31;515;9961,81
2025-09-11;HGCR11;BRHGCRCTF000;CASH;;;93,41;;;;;;3;20;1868,1
2025-09-11;HGIC11;BRHGICCTF009;CASH;;;66,00;;;;;;1;20;1320
2025-09-11;HGLG11;BRHGLGCTF004;CASH;;;156,78;;;;;;21;145;22733,78
2025-09-11;HGPO11;BRHGPOCTF009;CASH;;;136,52;;;;;;1;14;1911,28
2025-09-11;HGRE11;BRHGRECTF006;CASH;;;115,35;;;;;;20;174;20070,71
2025-09-11;HGRU11;BRHGRUCTF002;CASH;;;124,25;;;;;;9;28;3479,09
2025-09-11;HODL11;BRHODLCTF005;CASH;;;105,50;;;;;;3;125;13187,97
2025-09-11;HOFC11;BRHOFCCTF009;CASH;;;30,99;;;;;;10;20001;619769,1
2025-09-11;HOND34;BRHONDBDR002;CASH;;;183,42;;;;;;1;1;183,42
2025-09-11;HOOT4;BRHOOTACNPR9;CASH;;;3,94;;;;;;4;800;3154
2025-09-11;HREC11;BRHRECCTF005;CASH;;;8,33;;;;;;2;662;5514,46
2025-09-11;HSLG11;BRHSLGCTF009;CASH;;;83,14;;;;;;3;5;415,72
2025-09-11;HSML11;BRHSMLCTF007;CASH;;;84,41;;;;;;8;136;11479,4
2025-09-11;HTMX11;BRHTMXCTF000;CASH;;;138,03;;;;;;3;63;8695,79
2025-09-11;HYPE3;BRHYPEACNOR0;CASH;;;23,85;;;;;;1;200;4770
2025-09-11;HYPE3F;BRHYPEACNOR0;ODD LOT;;;23,55;;;;;;6;78;1836,97
2025-09-11;IAAG11;BRIAAGCTF008;CASH;;;7,78;;;;;;1;10;77,8
2025-09-11;IBCR11;BRIBCRCTF009;CASH;;;49,96;;;;;;2;50;2498
2025-09-11;ICFH26;BRBMEFICF3B4;AGRIBUSINESS;;;;;;467,25;;;;;
2025-09-11;ICFK26;BRBMEFICF3F5;AGRIBUSINESS;;;;;;454,35;;;;;
2025-09-11;ICFU25;BRBMEFICF369;AGRIBUSINESS;;;;;;497,7;;;;;
2025-09-11;ICFU26;BRBMEFICF3D0;AGRIBUSINESS;;;;;;403,3;;;;;
2025-09-11;ICFZ25;BRBMEFICF3A6;AGRIBUSINESS;472;473;472,4;472;-0,09;472,45;;;4;4;1017927,52
2025-09-11;ICFZ26;BRBMEFICF3E8;AGRIBUSINESS;;;;;;392,25;;;;;
2025-09-11;ICRI11;BRICRICTF004;CASH;;;90,97;;;;;;1;150;13645,5
2025-09-11;IFCM3;BRIFCMACNOR8;CASH;;;0,29;;;;;;28;245700;71253
2025-09-11;IFRA11;BRIFRACTF004;CASH;;;94,12;;;;;;8;364;34259,59
2025-09-11;IFRI11;BRIFRICTF007;CASH;;;98,39;;;;;;13;2169;213407,91
2025-09-11;IGTI11;BRIGTICDAM16;CASH;;;23,90;;;;;;4;700;16728
2025-09-11;IGTI11F;BRIGTICDAM16;ODD LOT;;;23,83;;;;;;6;51;1215,55
2025-09-11;INBR32;BRINBRBDR007;CASH;;;48,17;;;;;;10;2122;102220
2025-09-11;INEP3F;BRINEPACNOR1;ODD LOT;;;1,53;;;;;;1;1;1,53
2025-09-11;INTB3;BRINTBACNOR9;CASH;;;13,00;;;;;;5;2100;27303
2025-09-11;INTB3F;BRINTBACNOR9;ODD LOT;;;12,91;;;;;;9;96;1239,33
2025-09-11;IRBR3;BRIRBRACNOR4;CASH;;;46,88;;;;;;9;3300;154698
2025-09-11;IRBR3F;BRIRBRACNOR4;ODD LOT;;;46,76;;;;;;16;216;10100,57
2025-09-11;IRDM11;BRIRDMCTF004;CASH;;;60,24;;;;;;13;148;8916,01
2025-09-11;ISAE3F;BRISAEACNOR2;ODD LOT;;;30,60;;;;;;1;3;91,8
2025-09-11;ISAE4;BRISAEACNPR9;CASH;;;23,26;;;;;;10;2400;55820
2025-09-11;ISAE4F;BRISAEACNPR9;ODD LOT;;;23,25;;;;;;17;182;4231,85
2025-09-11;ITIP11;BRITIPCTF002;CASH;;;63,40;;;;;;4;20;1268,09
2025-09-11;ITLC34;BRITLCBDR005;CASH;;;22,01;;;;;;7;3525;77568,75
2025-09-11;ITRI11;BRITRICTF008;CASH;;;76,14;;;;;;5;170;12944,43
2025-09-11;ITSA3;BRITSAACNOR0;CASH;;;11,27;;;;;;5;1800;20280
2025-09-11;ITSA3F;BRITSAACNOR0;ODD LOT;;;11,31;;;;;;11;149;1685,14
2025-09-11;ITSA4;BRITSAACNPR7;CASH;;;11,08;;;;;;67;54200;600311
2025-09-11;ITSA4F;BRITSAACNPR7;ODD LOT;;;11,11;;;;;;125;1601;17782,59
2025-09-11;ITUB3;BRITUBACNOR4;CASH;;;33,82;;;;;;3;600;20290
2025-09-11;ITUB3F;BRITUBACNOR4;ODD LOT;;;33,99;;;;;;12;89;3024,89
2025-09-11;ITUB4;BRITUBACNPR1;CASH;;;37,96;;;;;;25;11200;425120
2025-09-11;ITUB4F;BRITUBACNPR1;ODD LOT;;;37,99;;;;;;65;847;32179,75
2025-09-11;IVVB11;BRIVVBCTF001;CASH;;;399,11;;;;;;20;382;152460,25
2025-09-11;JALL3;BRJALLACNOR0;CASH;;;2,98;;;;;;10;5700;17011
2025-09-11;JALL3F;BRJALLACNOR0;ODD LOT;;;2,98;;;;;;10;136;404,77
2025-09-11;JBSS32;BRJBSSBDR002;CASH;;;84,87;;;;;;28;444;37680,48
2025-09-11;JDCO34;BRJDCOBDR001;CASH;;;31,00;;;;;;1;10;310
2025-09-11;JFEN3;BRJFENACNOR0;CASH;;;1,61;;;;;;11;9200;14819
2025-09-11;JFEN3F;BRJFENACNOR0;ODD LOT;;;1,72;;;;;;6;60;103,05
2025-09-11;JGPX11;BRJGPXCTF006;CASH;;;69,20;;;;;;2;16;1107,2
2025-09-11;JHSF3;BRJHSFACNOR2;CASH;;;5,54;;;;;;8;5300;29369
2025-09-11;JHSF3F;BRJHSFACNOR2;ODD LOT;;;5,53;;;;;;1;8;44,24
2025-09-11;JMBI11;BRJMBICTF005;CASH;;;86,45;;;;;;4;101;8731,45
2025-09-11;JOPA3;BRJOPAACNOR5;CASH;;;20,11;;;;;;1;100;2011
2025-09-11;JPMC34;BRJPMCBDR009;CASH;;;164,21;;;;;;3;630;103451,5
2025-09-11;JSAF11;BRJSAFCTF000;CASH;;;7,45;;;;;;3;513;3821,36
2025-09-11;JSLG3F;BRJSLGACNOR2;ODD LOT;;;6,42;;;;;;6;73;468,69
2025-09-11;JSRE11;BRJSRECTF007;CASH;;;61,74;;;;;;30;263;16237,3
2025-09-11;JURO11;BRJUROCTF002;CASH;;;98,99;;;;;;2;34;3365,63
2025-09-11;KCRE11;BRKCRECTF009;CASH;;;8,44;;;;;;1;10;84,4
2025-09-11;KDIF11;BRKDIFCTF003;CASH;;;121,05;;;;;;1;22;2663,1
2025-09-11;KEPL3;BRKEPLACNOR1;CASH;;;7,89;;;;;;4;2400;18941
2025-09-11;KEPL3F;BRKEPLACNOR1;ODD LOT;;;7,93;;;;;;8;213;1688,22
2025-09-11;KFOF11;BRKFOFCTF006;CASH;;;78,98;;;;;;11;42;3317,19
2025-09-11;KHCB34;BRKHCBBDR007;CASH;;;35,89;;;;;;1;1;35,89
2025-09-11;KISU11;BRKISUCTF000;CASH;;;6,72;;;;;;9;297;1995,78
2025-09-11;KIVO11;BRKIVOCTF007;CASH;;;63,08;;;;;;4;35;2207,76
2025-09-11;KLBN11;BRKLBNCDAM18;CASH;;;18,69;;;;;;4;500;9346
2025-09-11;KLBN11F;BRKLBNCDAM18;ODD LOT;;;18,71;;;;;;29;273;5108,2
2025-09-11;KLBN3;BRKLBNACNOR2;CASH;;;3,76;;;;;;6;7400;27831
2025-09-11;KLBN3F;BRKLBNACNOR2;ODD LOT;;;3,77;;;;;;14;99;373,15
2025-09-11;KLBN4;BRKLBNACNPR9;CASH;;;3,73;;;;;;13;8800;32809
2025-09-11;KLBN4F;BRKLBNACNPR9;ODD LOT;;;3,73;;;;;;38;589;2195,46
2025-09-11;KNCA11;BRKNCACTF006;CASH;;;93,12;;;;;;7;28;2607,27
2025-09-11;KNCR11;BRKNCRCTF000;CASH;;;105,83;;;;;;51;481;50906,13
2025-09-11;KNHF11;BRKNHFCTF004;CASH;;;91,70;;;;;;49;428;39249,06
2025-09-11;KNIP11;BRKNIPCTF001;CASH;;;87,10;;;;;;3;52;4529,2
2025-09-11;KNRI11;BRKNRICTF007;CASH;;;142,05;;;;;;37;267;37927,87
2025-09-11;KNSC11;BRKNSCCTF008;CASH;;;8,65;;;;;;42;3853;33322,22
2025-09-11;KNUQ11;BRKNUQCTF004;CASH;;;104,12;;;;;;2;2;208,24
2025-09-11;KOPA11;BRKOPACTF006;CASH;;;841,00;;;;;;5;45;37845
2025-09-11;KORE11;BRKORECTF012;CASH;;;69,31;;;;;;9;205;14208,55
2025-09-11;L1MN34;BRL1MNBDR008;CASH;;;32,84;;;;;;3;70;2298,8
2025-09-11;L1RC34;BRL1RCBDR000;CASH;;;14,14;;;;;;1;40;565,6
2025-09-11;LAVV3F;BRLAVVACNOR4;ODD LOT;;;14,99;;;;;;1;10;149,9
2025-09-11;LEVE3;BRLEVEACNOR2;CASH;;;28,24;;;;;;6;1100;31064
2025-09-11;LEVE3F;BRLEVEACNOR2;ODD LOT;;;28,29;;;;;;21;266;7525,69
2025-09-11;LIFE11;BRLIFECTF017;CASH;;;8,35;;;;;;14;2124;17726,75
2025-09-11;LIGT3;BRLIGTACNOR2;CASH;;;5,61;;;;;;9;6700;37558
2025-09-11;LILY34;BRLILYBDR006;CASH;;;136,26;;;;;;3;280;38152,8
2025-09-11;LJQQ3;BRLJQQACNOR5;CASH;;;2,63;;;;;;6;4700;12338
2025-09-11;LJQQ3F;BRLJQQACNOR5;ODD LOT;;;2,63;;;;;;12;139;365,96
2025-09-11;LOGG3;BRLOGGACNOR7;CASH;;;21,76;;;;;;1;100;2176
2025-09-11;LREN3;BRLRENACNOR1;CASH;;;16,23;;;;;;40;27400;444742
2025-09-11;LREN3F;BRLRENACNOR1;ODD LOT;;;16,23;;;;;;9;123;1996,25
2025-09-11;LUPA11;BRLUPAN01OR2;CASH;;;0,20;;;;;;1;100;20
2025-09-11;LUPA3;BRLUPAACNOR8;CASH;;;1,14;;;;;;6;10400;11869
2025-09-11;LVBI11;BRLVBICTF002;CASH;;;105,11;;;;;;22;798;83881,67
2025-09-11;LVTC3;BRLVTCACNOR4;CASH;;;3,62;;;;;;3;1000;3620
2025-09-11;LWSA3;BRLWSAACNOR8;CASH;;;4,22;;;;;;11;11600;48915
2025-09-11;LWSA3F;BRLWSAACNOR8;ODD LOT;;;4,24;;;;;;1;1;4,24
2025-09-11;M1CB34;BRM1CBBDR003;CASH;;;265,94;;;;;;3;3;797,81
2025-09-11;M1NS34;BRM1NSBDR004;CASH;;;43,12;;;;;;1;2;86,24
2025-09-11;M1TA34;BRM1TABDR009;CASH;;;144,94;;;;;;3;7;1014,6
2025-09-11;M2ST34;BRM2STBDR009;CASH;;;25,01;;;;;;24;15882;397285,64
2025-09-11;MANA11;BRMANACTF006;CASH;;;8,76;;;;;;6;38;332,71
2025-09-11;MATD3;BRMATDACNOR4;CASH;;;4,61;;;;;;1;400;1844
2025-09-11;MCCI11;BRMCCICTF008;CASH;;;88,64;;;;;;8;53;4698,16
2025-09-11;MCDC34;BRMCDCBDR000;CASH;;;82,72;;;;;;1;7;579,04
2025-09-11;MCRE11;BRMCRECTF013;CASH;;;8,75;;;;;;66;13950;122068,94
2025-09-11;MDIA3F;BRMDIAACNOR7;ODD LOT;;;28,74;;;;;;10;55;1580,46
2025-09-11;MDNE3;BRMDNEACNOR9;CASH;;;26,20;;;;;;4;4400;115290
2025-09-11;MDNE3F;BRMDNEACNOR9;ODD LOT;;;26,26;;;;;;2;6;157,56
2025-09-11;MEAL3;BRMEALACNOR9;CASH;;;1,36;;;;;;2;2000;2720
2025-09-11;MELI34;BRMELIBDR006;CASH;;;105,00;;;;;;12;699;73393,3
2025-09-11;MELK3;BRMELKACNOR8;CASH;;;3,78;;;;;;6;2100;7937
2025-09-11;MFII11;BRMFIICTF008;CASH;;;78,50;;;;;;18;958;75199,97
2025-09-11;MGLU3;BRMGLUACNOR2;CASH;;;9,99;;;;;;155;197700;1975557
2025-09-11;MGLU3F;BRMGLUACNOR2;ODD LOT;;;9,99;;;;;;57;1043;10415,8
2025-09-11;MILS3;BRMILSACNOR2;CASH;;;12,25;;;;;;1;200;2450
2025-09-11;MILS3F;BRMILSACNOR2;ODD LOT;;;12,27;;;;;;3;35;429,45
2025-09-11;MLAS3;BRMLASACNOR9;CASH;;;1,05;;;;;;6;32000;33600
2025-09-11;MLAS3F;BRMLASACNOR9;ODD LOT;;;1,04;;;;;;4;35;36,26
2025-09-11;MNPR3;BRMNPRACNOR5;CASH;;;42,00;;;;;;1;300;12600
2025-09-11;MNPR3F;BRMNPRACNOR5;ODD LOT;;;40,99;;;;;;2;2;81,98
2025-09-11;MOTV3;BRMOTVACNOR7;CASH;;;14,81;;;;;;1;100;1481
2025-09-11;MOVI3;BRMOVIACNOR0;CASH;;;8,43;;;;;;17;7300;61551
2025-09-11;MOVI3F;BRMOVIACNOR0;ODD LOT;;;8,36;;;;;;7;95;794,47
2025-09-11;MRFG3;BRMRFGACNOR0;CASH;;;25,08;;;;;;35;19200;481467
2025-09-11;MRFG3F;BRMRFGACNOR0;ODD LOT;;;25,08;;;;;;10;207;5191,35
2025-09-11;MRVE3;BRMRVEACNOR2;CASH;;;7,70;;;;;;52;38300;294826
2025-09-11;MRVE3F;BRMRVEACNOR2;ODD LOT;;;7,69;;;;;;22;171;1314,55
2025-09-11;MSCD34;BRMSCDBDR006;CASH;;;102,12;;;;;;2;43;4390,98
2025-09-11;MSFT34;BRMSFTBDR005;CASH;;;112,45;;;;;;3;81;9108,53
2025-09-11;MTRE3;BRMTREACNOR6;CASH;;;3,87;;;;;;4;7300;28262
2025-09-11;MTRE3F;BRMTREACNOR6;ODD LOT;;;3,92;;;;;;3;69;270,41
2025-09-11;MULT3F;BRMULTACNOR5;ODD LOT;;;28,54;;;;;;5;74;2111,97
2025-09-11;MUTC34;BRMUTCBDR008;CASH;;;135,41;;;;;;1;12;1624,92
2025-09-11;MXRF11;BRMXRFCTF008;CASH;;;9,76;;;;;;144;9272;90467,04
2025-09-11;MYPK3;BRMYPKACNOR7;CASH;;;13,95;;;;;;1;200;2790
2025-09-11;MYPK3F;BRMYPKACNOR7;ODD LOT;;;14,00;;;;;;2;2;28
2025-09-11;N1OW34;BRN1OWBDR003;CASH;;;101,00;;;;;;1;27;2727
2025-09-11;N1VO34;BRN1VOBDR005;CASH;;;36,54;;;;;;5;1157;42273,98
2025-09-11;N1WG34;BRN1WGBDR009;CASH;;;77,90;;;;;;1;1;77,9
2025-09-11;NASD11;BRNASDCTF007;CASH;;;18,00;;;;;;5;32;575,86
2025-09-11;NATU3;BRNATUACNOR6;CASH;;;8,74;;;;;;16;30800;269328
2025-09-11;NATU3F;BRNATUACNOR6;ODD LOT;;;8,69;;;;;;1;30;260,7
2025-09-11;NAVT11;BRNAVTCTF015;CASH;;;69,70;;;;;;2;81;5645,7
2025-09-11;NEOE3;BRNEOEACNOR3;CASH;;;29,00;;;;;;3;2000;57999
2025-09-11;NEOE3F;BRNEOEACNOR3;ODD LOT;;;29,00;;;;;;3;81;2349
2025-09-11;NETE34;BRNETEBDR006;CASH;;;80,60;;;;;;1;5;403
2025-09-11;NEWL11;BRNEWLCTF004;CASH;;;102,75;;;;;;1;1;102,75
2025-09-11;NFLX34;BRNFLXBDR000;CASH;;;129,74;;;;;;12;1010;131034,3
2025-09-11;NFTS11;BRNFTSCTF002;CASH;;;4,25;;;;;;1;25;106,25
2025-09-11;NIKE34;BRNIKEBDR006;CASH;;;40,09;;;;;;2;3;120,26
2025-09-11;NVDC34;BRNVDCBDR008;CASH;;;19,86;;;;;;51;15437;306619,23
2025-09-11;ODPV3;BRODPVACNOR4;CASH;;;13,39;;;;;;2;200;2677
2025-09-11;ODPV3F;BRODPVACNOR4;ODD LOT;;;13,40;;;;;;11;130;1741,97
2025-09-11;OIAG11;BROIAGCTF009;CASH;;;7,88;;;;;;4;176;1386,4
2025-09-11;OIBR3;BROIBRACNOR1;CASH;;;0,53;;;;;;9;16900;8957
2025-09-11;OIBR3F;BROIBRACNOR1;ODD LOT;;;0,53;;;;;;8;126;66,2
2025-09-11;OIBR4;BROIBRACNPR8;CASH;;;6,94;;;;;;9;1800;12496
2025-09-11;OIBR4F;BROIBRACNPR8;ODD LOT;;;6,89;;;;;;3;6;41,34
2025-09-11;ONCO3;BRONCOACNOR6;CASH;;;3,04;;;;;;22;47600;144850
2025-09-11;ONCO3F;BRONCOACNOR6;ODD LOT;;;3,03;;;;;;1;1;3,03
2025-09-11;OPCT3F;BROPCTACNOR0;ODD LOT;;;7,15;;;;;;4;65;464,67
2025-09-11;ORCL34;BRORCLBDR007;CASH;;;277,15;;;;;;7;116;32149,5
2025-09-11;ORVR3;BRORVRACNOR0;CASH;;;56,04;;;;;;1;100;5604
2025-09-11;OULG11;BROULGCTF001;CASH;;;38,71;;;;;;2;35;1354,85
2025-09-11;P1DD34;BRP1DDBDR004;CASH;;;67,72;;;;;;1;25;1693
2025-09-11;P2AN34;BRP2ANBDR007;CASH;;;17,78;;;;;;1;120;2133,6
2025-09-11;P2LT34;BRP2LTBDR001;CASH;;;295,38;;;;;;10;199;58779,99
2025-09-11;PAGS34;BRPAGSBDR006;CASH;;;10,32;;;;;;12;3045;31432,33
2025-09-11;PATL11;BRPATLCTF003;CASH;;;58,45;;;;;;5;88;5143,6
2025-09-11;PCAR3;BRPCARACNOR3;CASH;;;4,03;;;;;;66;122600;493516
2025-09-11;PCAR3F;BRPCARACNOR3;ODD LOT;;;4,06;;;;;;11;136;551,55
2025-09-11;PDGR3;BRPDGRACNOR8;CASH;;;0,15;;;;;;6;9800;1470
2025-09-11;PETR3;BRPETRACNOR9;CASH;;;34,04;;;;;;17;2300;78295
2025-09-11;PETR3F;BRPETRACNOR9;ODD LOT;;;34,09;;;;;;16;141;4806,15
2025-09-11;PETR4;BRPETRACNPR6;CASH;;;31,34;;;;;;111;111600;3497196
2025-09-11;PETR4F;BRPETRACNPR6;ODD LOT;;;31,39;;;;;;120;1187;37255,19
2025-09-11;PETZ3;BRPETZACNOR2;CASH;;;3,86;;;;;;14;34000;131340
2025-09-11;PETZ3F;BRPETZACNOR2;ODD LOT;;;3,87;;;;;;4;104;402
2025-09-11;PFIN11;BRPFINCTF001;CASH;;;76,54;;;;;;1;6;459,24
2025-09-11;PFIZ34;BRPFIZBDR006;CASH;;;33,45;;;;;;4;281;9398,44
2025-09-11;PFRM3;BRPFRMACNOR1;CASH;;;7,58;;;;;;1;1000;7580
2025-09-11;PGMN3;BRPGMNACNOR8;CASH;;;3,97;;;;;;3;700;2782
2025-09-11;PGMN3F;BRPGMNACNOR8;ODD LOT;;;3,94;;;;;;4;41;161,57
2025-09-11;PICE11;BRPICECTF007;CASH;;;34,74;;;;;;1;1;34,74
2025-09-11;PINE3F;BRPINEACNOR1;ODD LOT;;;7,01;;;;;;1;6;42,06
2025-09-11;PINE4;BRPINEACNPR8;CASH;;;7,46;;;;;;6;11200;83605
