Status do Arquivo: Final
RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
2025-09-17;ECOR3F;BRECORACNOR8;ODD LOT;;;8,23;;;;;;4;22;180,97
2025-09-17;EGAF11;BREGAFCTF006;CASH;;;92,72;;;;;;44;784;72695,18
2025-09-17;EGIE3;BREGIEACNOR9;CASH;;;40,79;;;;;;9;1300;53030
2025-09-17;EGIE3F;BREGIEACNOR9;ODD LOT;;;40,80;;;;;;15;229;9344,05
2025-09-17;ELET3;BRELETACNOR6;CASH;;;48,96;;;;;;19;6400;313342
2025-09-17;ELET3F;BRELETACNOR6;ODD LOT;;;48,83;;;;;;10;102;4980,84
2025-09-17;ELET6;BRELETACNPB7;CASH;;;51,73;;;;;;42;6500;336229
2025-09-17;ELET6F;BRELETACNPB7;ODD LOT;;;51,49;;;;;;19;198;10194,24
2025-09-17;EMBR3;BREMBRACNOR4;CASH;;;75,42;;;;;;44;10300;776808
2025-09-17;EMBR3F;BREMBRACNOR4;ODD LOT;;;75,49;;;;;;19;286;21589,82
2025-09-17;ENEV3;BRENEVACNOR8;CASH;;;16,33;;;;;;6;5800;94708
2025-09-17;ENEV3F;BRENEVACNOR8;ODD LOT;;;16,36;;;;;;3;39;638,23
2025-09-17;ENGI11;BRENGICDAM16;CASH;;;49,95;;;;;;2;200;9990
2025-09-17;ENGI11F;BRENGICDAM16;ODD LOT;;;49,81;;;;;;8;116;5777,42
2025-09-17;ENGI3F;BRENGIACNOR0;ODD LOT;;;14,12;;;;;;21;120;1694,82
2025-09-17;ENJU3;BRENJUACNOR9;CASH;;;0,95;;;;;;3;28000;26600
2025-09-17;ENJU3F;BRENJUACNOR9;ODD LOT;;;0,95;;;;;;5;36;34,14
2025-09-17;EPAR3F;BREPARACNOR9;ODD LOT;;;4,46;;;;;;1;31;138,26
2025-09-17;EQIR11;BREQIRCTF003;CASH;;;8,00;;;;;;3;48;384
2025-09-17;EQTL3;BREQTLACNOR0;CASH;;;36,71;;;;;;7;7900;290024
2025-09-17;EQTL3F;BREQTLACNOR0;ODD LOT;;;36,52;;;;;;2;4;146,06
2025-09-17;ESPA3;BRESPAACNOR7;CASH;;;1,22;;;;;;1;1000;1220
2025-09-17;ETER3F;BRETERACNOR3;ODD LOT;;;4,89;;;;;;11;87;425,31
2025-09-17;ETHE11;BRETHECTF007;CASH;;;69,84;;;;;;23;857;59855,21
2025-09-17;ETHF26;BRBMEFETH5M9;AGRIBUSINESS;;;;;;2956;;;;;
2025-09-17;ETHF27;BRBMEFETH5Z1;AGRIBUSINESS;;;;;;2750;;;;;
2025-09-17;ETHG26;BRBMEFETH5N7;AGRIBUSINESS;;;;;;2949;;;;;
2025-09-17;ETHG27;BRBMEFETH608;AGRIBUSINESS;;;;;;2750;;;;;
2025-09-17;ETHH26;BRBMEFETH5O5;AGRIBUSINESS;;;;;;2966,5;;;;;
2025-09-17;ETHH27;BRBMEFETH616;AGRIBUSINESS;;;;;;2750;;;;;
2025-09-17;ETHJ26;BRBMEFETH5R8;AGRIBUSINESS;;;;;;2830;;;;;
2025-09-17;ETHK26;BRBMEFETH5Q0;AGRIBUSINESS;;;;;;2610;;;;;
2025-09-17;ETHM26;BRBMEFETH5S6;AGRIBUSINESS;;;;;;2580;;;;;
2025-09-17;ETHN26;BRBMEFETH5T4;AGRIBUSINESS;;;;;;2580;;;;;
2025-09-17;ETHQ26;BRBMEFETH5U2;AGRIBUSINESS;;;;;;2580;;;;;
2025-09-17;ETHU25;BRBMEFETH5H9;AGRIBUSINESS;2850;2850;2850;2850;-0,34;2860;;;2;20;1710000
2025-09-17;ETHU26;BRBMEFETH5V0;AGRIBUSINESS;;;;;;2580;;;;;
2025-09-17;ETHV25;BRBMEFETH5I7;AGRIBUSINESS;;;;;;2900;;;;;
2025-09-17;ETHV26;BRBMEFETH5W8;AGRIBUSINESS;;;;;;2690;;;;;
2025-09-17;ETHX25;BRBMEFETH5K3;AGRIBUSINESS;;;;;;2920;;;;;
2025-09-17;ETHX26;BRBMEFETH5X6;AGRIBUSINESS;;;;;;2700;;;;;
2025-09-17;ETHZ25;BRBMEFETH5L1;AGRIBUSINESS;2940;2940;2940;2940;0,54;2924;;;1;20;1764000
2025-09-17;ETHZ26;BRBMEFETH5Y4;AGRIBUSINESS;;;;;;2725;;;;;
2025-09-17;EURO11;BREUROCTF011;CASH;;;244,00;;;;;;1;5;1220
2025-09-17;EVEN3F;BREVENACNOR8;ODD LOT;;;8,07;;;;;;1;2;16,14
2025-09-17;EXES11;BREXESCTF006;CASH;;;10,00;;;;;;1;25;250
2025-09-17;EZTC3;BREZTCACNOR0;CASH;;;17,58;;;;;;7;1100;19337
2025-09-17;FATN11;BRFATNCTF000;CASH;;;83,42;;;;;;4;6;500,5
2025-09-17;FESA4;BRFESAACNPR5;CASH;;;6,72;;;;;;17;18000;120964
2025-09-17;FGAA11;BRFGAACTF004;CASH;;;8,76;;;;;;8;1095;9592,69
2025-09-17;FHER3;BRFHERACNOR5;CASH;;;4,10;;;;;;2;200;820
2025-09-17;FIGS11;BRFIGSCTF009;CASH;;;47,44;;;;;;4;43;2040,08
2025-09-17;FIIB11;BRFIIBCTF001;CASH;;;507,97;;;;;;1;1;507,97
2025-09-17;FIQE3;BRFIQEACNOR5;CASH;;;4,60;;;;;;3;300;1381
2025-09-17;FIQE3F;BRFIQEACNOR5;ODD LOT;;;4,60;;;;;;5;13;59,84
2025-09-17;FLRY3;BRFLRYACNOR5;CASH;;;15,58;;;;;;4;600;9346
2025-09-17;FLRY3F;BRFLRYACNOR5;ODD LOT;;;15,65;;;;;;12;110;1721,11
2025-09-17;FRAS3;BRFRASACNOR0;CASH;;;22,30;;;;;;1;30000;669000
2025-09-17;FRAS3F;BRFRASACNOR0;ODD LOT;;;22,21;;;;;;4;7;155,48
2025-09-17;FRIO3F;BRFRIOACNOR2;ODD LOT;;;229,00;;;;;;1;1;229
2025-09-17;FTCA11;BRFTCACTF011;CASH;;;8,86;;;;;;4;1000;8860
2025-09-17;FVPQ11;BRFVPQCTF015;CASH;;;68,08;;;;;;1;1;68,08
2025-09-17;FYTO11;BRFYTOCTF008;CASH;;;7,90;;;;;;2;5;39,5
2025-09-17;G2DI33;BRG2DIBDR002;CASH;;;1,79;;;;;;2;29;51,91
2025-09-17;GAME11;BRGAMECTF002;CASH;;;8,49;;;;;;1;2;16,98
2025-09-17;GARE11;BRGARECTF001;CASH;;;9,04;;;;;;52;1494;13503,39
2025-09-17;GCRA11;BRGCRACTF005;CASH;;;51,05;;;;;;1;110;5615,5
2025-09-17;GCRI11;BRGCRICTF008;CASH;;;65,42;;;;;;13;66;4317,92
2025-09-17;GFSA3;BRGFSAACNOR3;CASH;;;12,10;;;;;;26;18600;225043
2025-09-17;GFSA3F;BRGFSAACNOR3;ODD LOT;;;12,17;;;;;;11;134;1630,78
2025-09-17;GGBR3F;BRGGBRACNOR1;ODD LOT;;;15,43;;;;;;1;9;138,87
2025-09-17;GGBR4;BRGGBRACNPR8;CASH;;;16,79;;;;;;20;35900;602919
2025-09-17;GGBR4F;BRGGBRACNPR8;ODD LOT;;;16,85;;;;;;20;189;3184,73
2025-09-17;GGPS3;BRGGPSACNOR9;CASH;;;18,48;;;;;;9;25400;469386
2025-09-17;GGRC11;BRGGRCCTF002;CASH;;;9,91;;;;;;32;931;9224,6
2025-09-17;GMAT3;BRGMATACNOR7;CASH;;;7,06;;;;;;4;4100;28966
2025-09-17;GMCO34;BRGMCOBDR008;CASH;;;76,90;;;;;;1;5;384,5
2025-09-17;GOAU3F;BRGOAUACNOR1;ODD LOT;;;9,56;;;;;;2;42;401,52
2025-09-17;GOAU4;BRGOAUACNPR8;CASH;;;9,56;;;;;;8;2500;23893
2025-09-17;GOAU4F;BRGOAUACNPR8;ODD LOT;;;9,57;;;;;;15;134;1281,78
2025-09-17;GOGL34;BRGOGLBDR001;CASH;;;110,02;;;;;;5;52;5721,2
2025-09-17;GOLD11;BRGOLDCTF015;CASH;;;20,25;;;;;;31;3655;74021,98
2025-09-17;GOLL54;BRGOLLA01PR5;CASH;;;0,01;;;;;;57;8341000;54826,12
2025-09-17;GOLL54F;BRGOLLA01PR5;ODD LOT;;;0,01;;;;;;256;1436;9,51
2025-09-17;GPRK34;BRGPRKBDR007;CASH;;;34,62;;;;;;2;50;1731
2025-09-17;GPRO34;BRGPROBDR009;CASH;;;12,31;;;;;;5;20;246,2
2025-09-17;GPUS11;BRGPUSCTF003;CASH;;;105,63;;;;;;16;109;11513,6
2025-09-17;GRND3;BRGRNDACNOR3;CASH;;;5,29;;;;;;3;1400;7399
2025-09-17;GRND3F;BRGRNDACNOR3;ODD LOT;;;5,33;;;;;;12;81;431,65
2025-09-17;GROP31;BRGROPBDR009;CASH;;;13,69;;;;;;4;297;4066,9
2025-09-17;GRUL11;BRGRULCTF004;CASH;;;8,19;;;;;;4;784;6421,8
2025-09-17;GRWA11;BRGRWACTF003;CASH;;;7,35;;;;;;2;46;338,1
2025-09-17;GSHP3F;BRGSHPACNOR7;ODD LOT;;;2,89;;;;;;3;3;8,67
2025-09-17;GUAR3;BRGUARACNOR4;CASH;;;10,06;;;;;;5;3600;36218
2025-09-17;GUAR3F;BRGUARACNOR4;ODD LOT;;;10,11;;;;;;26;102;1030,82
2025-09-17;HABT11;BRHABTCTF001;CASH;;;77,37;;;;;;10;294;22746,68
2025-09-17;HAPV3;BRHAPVACNOR4;CASH;;;38,70;;;;;;49;5300;205113
2025-09-17;HAPV3F;BRHAPVACNOR4;ODD LOT;;;38,54;;;;;;20;283;10905,94
2025-09-17;HASH11;BRHASHCTF018;CASH;;;89,03;;;;;;24;976;86890,21
2025-09-17;HBOR3;BRHBORACNOR3;CASH;;;3,58;;;;;;10;4300;15404
2025-09-17;HBOR3F;BRHBORACNOR3;ODD LOT;;;3,58;;;;;;5;75;268,67
2025-09-17;HBRE3;BRHBREACNOR4;CASH;;;4,75;;;;;;7;4800;22806
2025-09-17;HCTR11;BRHCTRCTF003;CASH;;;22,39;;;;;;36;3629;81237,74
2025-09-17;HFOF11;BRHFOFCTF002;CASH;;;6,06;;;;;;8;1842;11161,54
2025-09-17;HGBL11;BRHGBLCTF005;CASH;;;8,41;;;;;;1;12;100,92
2025-09-17;HGBS11;BRHGBSCTF000;CASH;;;19,74;;;;;;17;1102;21755,04
2025-09-17;HGCR11;BRHGCRCTF000;CASH;;;93,82;;;;;;16;68;6379,73
2025-09-17;HGLG11;BRHGLGCTF004;CASH;;;158,82;;;;;;44;431;68450,35
2025-09-17;HGRE11;BRHGRECTF006;CASH;;;117,17;;;;;;20;152;17810,38
2025-09-17;HGRU11;BRHGRUCTF002;CASH;;;124,92;;;;;;44;402;50219,68
2025-09-17;HOFC11;BRHOFCCTF009;CASH;;;28,36;;;;;;1;39;1106,04
2025-09-17;HSLG11;BRHSLGCTF009;CASH;;;85,30;;;;;;4;40;3412
2025-09-17;HSML11;BRHSMLCTF007;CASH;;;86,43;;;;;;8;38;3284,37
2025-09-17;HTMX11;BRHTMXCTF000;CASH;;;138,90;;;;;;5;27;3750,3
2025-09-17;HYPE3;BRHYPEACNOR0;CASH;;;23,49;;;;;;5;1100;25844
2025-09-17;HYPE3F;BRHYPEACNOR0;ODD LOT;;;23,33;;;;;;2;10;233,3
2025-09-17;IAAG11;BRIAAGCTF008;CASH;;;7,84;;;;;;1;1;7,84
2025-09-17;IBCR11;BRIBCRCTF009;CASH;;;49,89;;;;;;11;338;16862,35
2025-09-17;IBIT39;BRIBITBDR003;CASH;;;116,25;;;;;;2;87;10113,75
2025-09-17;ICFH26;BRBMEFICF3B4;AGRIBUSINESS;;;;;;445,85;;;;;
2025-09-17;ICFK26;BRBMEFICF3F5;AGRIBUSINESS;;;;;;432,5;;;;;
2025-09-17;ICFU25;BRBMEFICF369;AGRIBUSINESS;;;;;;461,9;;;;;
2025-09-17;ICFU26;BRBMEFICF3D0;AGRIBUSINESS;381,25;381,25;381,25;381,25;-0,65;383,75;;;1;9;1817670,37
2025-09-17;ICFZ25;BRBMEFICF3A6;AGRIBUSINESS;454,5;457;455,87;457;0,6;454,25;;;7;7;1690479,8
2025-09-17;ICFZ26;BRBMEFICF3E8;AGRIBUSINESS;;;;;;373,65;;;;;
2025-09-17;IFCM1;BRIFCMD04OR7;CASH;;;0,01;;;;;;3;33200;332
2025-09-17;IFCM1F;BRIFCMD04OR7;ODD LOT;;;0,01;;;;;;2;40;0,4
2025-09-17;IFCM3;BRIFCMACNOR8;CASH;;;0,25;;;;;;5;65000;16250
2025-09-17;IFCM3F;BRIFCMACNOR8;ODD LOT;;;0,25;;;;;;5;75;18,75
2025-09-17;IFRA11;BRIFRACTF004;CASH;;;96,92;;;;;;33;313;30337,03
2025-09-17;IFRI11;BRIFRICTF007;CASH;;;99,82;;;;;;1;9;898,38
2025-09-17;IGTI11;BRIGTICDAM16;CASH;;;24,36;;;;;;10;16900;411628
2025-09-17;IGTI11F;BRIGTICDAM16;ODD LOT;;;24,34;;;;;;4;74;1801,04
2025-09-17;IGTI3;BRIGTIACNOR8;CASH;;;2,92;;;;;;1;100;292
2025-09-17;IGTI3F;BRIGTIACNOR8;ODD LOT;;;2,92;;;;;;1;2;5,84
2025-09-17;INBR32;BRINBRBDR007;CASH;;;47,91;;;;;;71;4481;214677,53
2025-09-17;INEP3;BRINEPACNOR1;CASH;;;1,75;;;;;;3;8200;14350
2025-09-17;INEP4;BRINEPACNPR8;CASH;;;1,48;;;;;;3;6900;10188
2025-09-17;INEP4F;BRINEPACNPR8;ODD LOT;;;1,55;;;;;;2;3;4,65
2025-09-17;INFB11;BRINFBCTF001;CASH;;;97,98;;;;;;1;1;97,98
2025-09-17;INTB3;BRINTBACNOR9;CASH;;;13,10;;;;;;15;25200;330226
2025-09-17;INTB3F;BRINTBACNOR9;ODD LOT;;;13,04;;;;;;1;19;247,76
2025-09-17;IRBR3;BRIRBRACNOR4;CASH;;;48,02;;;;;;13;5300;254529
2025-09-17;IRBR3F;BRIRBRACNOR4;ODD LOT;;;47,94;;;;;;20;305;14620,69
2025-09-17;IRDM11;BRIRDMCTF004;CASH;;;60,53;;;;;;18;304;18399,93
2025-09-17;ISAE4;BRISAEACNPR9;CASH;;;23,72;;;;;;13;2900;68798
2025-09-17;ISAE4F;BRISAEACNPR9;ODD LOT;;;23,74;;;;;;11;176;4177,56
2025-09-17;ITIT11;BRITITCTF004;CASH;;;68,15;;;;;;1;51;3475,65
2025-09-17;ITLC34;BRITLCBDR005;CASH;;;21,95;;;;;;1;124;2721,8
2025-09-17;ITSA3;BRITSAACNOR0;CASH;;;11,33;;;;;;4;2500;28319
2025-09-17;ITSA3F;BRITSAACNOR0;ODD LOT;;;11,32;;;;;;7;48;543,34
2025-09-17;ITSA4;BRITSAACNPR7;CASH;;;11,32;;;;;;49;33200;375889
2025-09-17;ITSA4F;BRITSAACNPR7;ODD LOT;;;11,36;;;;;;129;1289;14640,95
2025-09-17;ITUB3;BRITUBACNOR4;CASH;;;34,25;;;;;;7;1300;44527
2025-09-17;ITUB3F;BRITUBACNOR4;ODD LOT;;;34,27;;;;;;11;69;2364,55
2025-09-17;ITUB4;BRITUBACNPR1;CASH;;;38,44;;;;;;44;22400;860961
2025-09-17;ITUB4F;BRITUBACNPR1;ODD LOT;;;38,51;;;;;;32;269;10357,87
2025-09-17;IVVB11;BRIVVBCTF001;CASH;;;392,01;;;;;;51;799;313217,24
2025-09-17;JALL3;BRJALLACNOR0;CASH;;;2,86;;;;;;26;28800;82417
2025-09-17;JALL3F;BRJALLACNOR0;ODD LOT;;;2,92;;;;;;5;90;262,77
2025-09-17;JBSS32;BRJBSSBDR002;CASH;;;82,27;;;;;;77;11252;925652,74
2025-09-17;JDCO34;BRJDCOBDR001;CASH;;;31,35;;;;;;1;100;3135
2025-09-17;JFEN3;BRJFENACNOR0;CASH;;;1,80;;;;;;2;1000;1797
2025-09-17;JGPX11;BRJGPXCTF006;CASH;;;71,04;;;;;;4;48;3410,12
2025-09-17;JHSF3;BRJHSFACNOR2;CASH;;;6,02;;;;;;39;36300;218596
2025-09-17;JHSF3F;BRJHSFACNOR2;ODD LOT;;;6,03;;;;;;30;342;2062,11
2025-09-17;JMBI11;BRJMBICTF005;CASH;;;85,28;;;;;;76;572;48779,43
2025-09-17;JPPA11;BRJPPACTF005;CASH;;;78,64;;;;;;1;5;393,2
2025-09-17;JSAF11;BRJSAFCTF000;CASH;;;7,73;;;;;;10;1000;7729,98
2025-09-17;JSLG3;BRJSLGACNOR2;CASH;;;6,38;;;;;;4;2000;12750
2025-09-17;JSLG3F;BRJSLGACNOR2;ODD LOT;;;6,39;;;;;;4;112;715,55
2025-09-17;JSRE11;BRJSRECTF007;CASH;;;62,23;;;;;;15;84;5227,32
2025-09-17;JURO11;BRJUROCTF002;CASH;;;99,85;;;;;;8;148;14777,06
2025-09-17;KCRE11;BRKCRECTF009;CASH;;;8,56;;;;;;18;760;6504,14
2025-09-17;KEPL3;BRKEPLACNOR1;CASH;;;7,85;;;;;;8;3400;26692
2025-09-17;KEPL3F;BRKEPLACNOR1;ODD LOT;;;7,90;;;;;;9;128;1010,65
2025-09-17;KFOF11;BRKFOFCTF006;CASH;;;82,61;;;;;;4;57;4708,62
2025-09-17;KISU11;BRKISUCTF000;CASH;;;6,77;;;;;;14;160;1082,5
2025-09-17;KIVO11;BRKIVOCTF007;CASH;;;63,90;;;;;;1;1;63,9
2025-09-17;KLBN11;BRKLBNCDAM18;CASH;;;18,44;;;;;;7;800;14755
2025-09-17;KLBN11F;BRKLBNCDAM18;ODD LOT;;;18,47;;;;;;21;207;3824,13
2025-09-17;KLBN3;BRKLBNACNOR2;CASH;;;3,73;;;;;;4;500;1866
2025-09-17;KLBN3F;BRKLBNACNOR2;ODD LOT;;;3,74;;;;;;19;189;706,46
2025-09-17;KLBN4;BRKLBNACNPR9;CASH;;;3,68;;;;;;15;10900;40144
2025-09-17;KLBN4F;BRKLBNACNPR9;ODD LOT;;;3,68;;;;;;39;642;2365,76
2025-09-17;KNCA11;BRKNCACTF006;CASH;;;94,20;;;;;;12;69;6499,8
2025-09-17;KNCR11;BRKNCRCTF000;CASH;;;105,92;;;;;;58;497;52640,43
2025-09-17;KNHF11;BRKNHFCTF004;CASH;;;93,34;;;;;;16;502;46857,28
2025-09-17;KNHY11;BRKNHYCTF005;CASH;;;101,06;;;;;;1;1;101,06
2025-09-17;KNIP11;BRKNIPCTF001;CASH;;;88,44;;;;;;21;1100;97282,08
2025-09-17;KNRI11;BRKNRICTF007;CASH;;;147,29;;;;;;21;378;55675,93
2025-09-17;KNSC11;BRKNSCCTF008;CASH;;;8,75;;;;;;44;5125;44867,15
2025-09-17;KNUQ11;BRKNUQCTF004;CASH;;;104,84;;;;;;2;10;1048,44
2025-09-17;KOPA11;BRKOPACTF006;CASH;;;796,00;;;;;;1;12;9552
2025-09-17;KORE11;BRKORECTF012;CASH;;;71,64;;;;;;4;109;7809,28
2025-09-17;LAVV3;BRLAVVACNOR4;CASH;;;15,46;;;;;;2;600;9275
2025-09-17;LAVV3F;BRLAVVACNOR4;ODD LOT;;;15,41;;;;;;5;42;647,21
2025-09-17;LEVE3;BRLEVEACNOR2;CASH;;;28,05;;;;;;2;1000;28050
2025-09-17;LEVE3F;BRLEVEACNOR2;ODD LOT;;;28,20;;;;;;6;29;817,71
2025-09-17;LIFE11;BRLIFECTF017;CASH;;;8,39;;;;;;8;1350;11329,94
2025-09-17;LIGT3;BRLIGTACNOR2;CASH;;;5,90;;;;;;6;11600;68444
2025-09-17;LJQQ3;BRLJQQACNOR5;CASH;;;2,83;;;;;;11;10700;30278
2025-09-17;LJQQ3F;BRLJQQACNOR5;ODD LOT;;;2,84;;;;;;1;21;59,64
2025-09-17;LOGG3;BRLOGGACNOR7;CASH;;;22,13;;;;;;2;1100;24338
2025-09-17;LOGG3F;BRLOGGACNOR7;ODD LOT;;;22,24;;;;;;7;100;2223,55
2025-09-17;LPLP11;BRLPLPCTF008;CASH;;;507,86;;;;;;1;15;7617,9
2025-09-17;LPSB3;BRLPSBACNOR0;CASH;;;1,40;;;;;;3;2100;2940
2025-09-17;LREN3;BRLRENACNOR1;CASH;;;16,98;;;;;;22;13300;225827
2025-09-17;LREN3F;BRLRENACNOR1;ODD LOT;;;17,09;;;;;;13;123;2101,78
2025-09-17;LSAG11;BRLSAGCTF004;CASH;;;74,97;;;;;;4;30;2249,11
2025-09-17;LUPA3;BRLUPAACNOR8;CASH;;;1,13;;;;;;10;21700;24588
2025-09-17;LVBI11;BRLVBICTF002;CASH;;;107,12;;;;;;11;83;8890,59
2025-09-17;LVTC3;BRLVTCACNOR4;CASH;;;3,57;;;;;;14;21500;76762
2025-09-17;LVTC3F;BRLVTCACNOR4;ODD LOT;;;3,79;;;;;;1;15;56,85
2025-09-17;LWSA3;BRLWSAACNOR8;CASH;;;4,46;;;;;;11;7500;33441
2025-09-17;LWSA3F;BRLWSAACNOR8;ODD LOT;;;4,47;;;;;;5;58;259,26
2025-09-17;M1RN34;BRM1RNBDR006;CASH;;;6,61;;;;;;2;1100;7271
2025-09-17;M1TA34;BRM1TABDR009;CASH;;;146,98;;;;;;1;1;146,98
2025-09-17;M2ST34;BRM2STBDR009;CASH;;;24,96;;;;;;9;28200;703932,1
2025-09-17;MANA11;BRMANACTF006;CASH;;;8,81;;;;;;14;2060;18152,54
2025-09-17;MATB11;BRMATBCTF001;CASH;;;52,45;;;;;;1;2;104,9
2025-09-17;MCCI11;BRMCCICTF008;CASH;;;89,45;;;;;;13;95;8497,4
2025-09-17;MCRE11;BRMCRECTF013;CASH;;;8,76;;;;;;9;212;1858,06
2025-09-17;MDIA3F;BRMDIAACNOR7;ODD LOT;;;28,75;;;;;;2;13;373,75
2025-09-17;MDNE3;BRMDNEACNOR9;CASH;;;27,78;;;;;;7;1200;33340
2025-09-17;MDNE3F;BRMDNEACNOR9;ODD LOT;;;27,70;;;;;;7;164;4543,02
2025-09-17;MEAL3;BRMEALACNOR9;CASH;;;1,39;;;;;;2;400;554
2025-09-17;MEAL3F;BRMEALACNOR9;ODD LOT;;;1,37;;;;;;6;101;138,62
2025-09-17;MELI34;BRMELIBDR006;CASH;;;107,92;;;;;;12;811;87524,25
2025-09-17;MELK3;BRMELKACNOR8;CASH;;;3,76;;;;;;3;1700;6393
2025-09-17;META11;BRMETACTF013;CASH;;;29,97;;;;;;5;25;749,25
2025-09-17;MFII11;BRMFIICTF008;CASH;;;79,55;;;;;;13;57;4534,5
2025-09-17;MGLU3;BRMGLUACNOR2;CASH;;;11,28;;;;;;138;119700;1350746
2025-09-17;MGLU3F;BRMGLUACNOR2;ODD LOT;;;11,28;;;;;;52;1029;11608,09
2025-09-17;MILS3;BRMILSACNOR2;CASH;;;12,00;;;;;;1;200;2400
2025-09-17;MILS3F;BRMILSACNOR2;ODD LOT;;;12,07;;;;;;1;21;253,47
2025-09-17;MLAS3;BRMLASACNOR9;CASH;;;1,08;;;;;;5;72800;78634
2025-09-17;MLAS3F;BRMLASACNOR9;ODD LOT;;;1,10;;;;;;2;11;12,1
2025-09-17;MOAR3F;BRMOARACNOR5;ODD LOT;;;114,09;;;;;;1;1;114,09
2025-09-17;MOTV3;BRMOTVACNOR7;CASH;;;14,76;;;;;;6;3800;56088
2025-09-17;MOTV3F;BRMOTVACNOR7;ODD LOT;;;14,70;;;;;;3;42;617,4
2025-09-17;MOVI3;BRMOVIACNOR0;CASH;;;8,78;;;;;;9;3300;28986
2025-09-17;MOVI3F;BRMOVIACNOR0;ODD LOT;;;8,84;;;;;;3;5;44,2
2025-09-17;MRFG3;BRMRFGACNOR0;CASH;;;26,93;;;;;;47;20000;538512
2025-09-17;MRFG3F;BRMRFGACNOR0;ODD LOT;;;27,02;;;;;;39;712;19239,65
2025-09-17;MRVE3;BRMRVEACNOR2;CASH;;;7,83;;;;;;111;29600;231882
2025-09-17;MRVE3F;BRMRVEACNOR2;ODD LOT;;;7,82;;;;;;14;138;1078,47
2025-09-17;MSBR34;BRMSBRBDR008;CASH;;;166,70;;;;;;1;2;333,4
2025-09-17;MSFT34;BRMSFTBDR005;CASH;;;112,57;;;;;;6;400;45026,46
2025-09-17;MTRE3;BRMTREACNOR6;CASH;;;3,94;;;;;;11;4500;17749
2025-09-17;MTRE3F;BRMTREACNOR6;ODD LOT;;;3,95;;;;;;2;10;39,5
2025-09-17;MULT3F;BRMULTACNOR5;ODD LOT;;;29,28;;;;;;2;7;204,98
2025-09-17;MUTC34;BRMUTCBDR008;CASH;;;141,30;;;;;;1;5;706,5
2025-09-17;MXRF11;BRMXRFCTF008;CASH;;;9,76;;;;;;227;10389;101442,59
2025-09-17;MYPK3;BRMYPKACNOR7;CASH;;;13,41;;;;;;1;200;2682
2025-09-17;MYPK3F;BRMYPKACNOR7;ODD LOT;;;13,41;;;;;;3;14;187,8
2025-09-17;N1EM34;BRN1EMBDR005;CASH;;;416,38;;;;;;2;30;12491,4
2025-09-17;N1OW34;BRN1OWBDR003;CASH;;;100,41;;;;;;32;675;67778,4
2025-09-17;NASD11;BRNASDCTF007;CASH;;;18,00;;;;;;4;119;2141,52
2025-09-17;NATU3;BRNATUACNOR6;CASH;;;8,85;;;;;;21;6400;56638
2025-09-17;NATU3F;BRNATUACNOR6;ODD LOT;;;8,86;;;;;;3;52;460,79
2025-09-17;NEOE3;BRNEOEACNOR3;CASH;;;28,83;;;;;;5;9800;282537
2025-09-17;NEOE3F;BRNEOEACNOR3;ODD LOT;;;28,78;;;;;;3;23;661,95
2025-09-17;NSLU11;BRNSLUCTF008;CASH;;;212,45;;;;;;4;66;14021,6
2025-09-17;NVDC34;BRNVDCBDR008;CASH;;;18,80;;;;;;84;71338;1341439,85
2025-09-17;ODPV3;BRODPVACNOR4;CASH;;;13,26;;;;;;1;200;2652
2025-09-17;ODPV3F;BRODPVACNOR4;ODD LOT;;;13,30;;;;;;10;161;2141,88
2025-09-17;OFSA3;BROFSAACNOR7;CASH;;;23,37;;;;;;1;100;2337
2025-09-17;OFSA3F;BROFSAACNOR7;ODD LOT;;;22,99;;;;;;3;25;574,81
2025-09-17;OIBR3;BROIBRACNOR1;CASH;;;0,54;;;;;;10;36800;19874
2025-09-17;OIBR3F;BROIBRACNOR1;ODD LOT;;;0,54;;;;;;12;203;109,94
2025-09-17;ONCO3;BRONCOACNOR6;CASH;;;2,92;;;;;;69;87700;255851
2025-09-17;ONCO3F;BRONCOACNOR6;ODD LOT;;;2,94;;;;;;28;289;850,3
2025-09-17;OPCT3;BROPCTACNOR0;CASH;;;7,78;;;;;;3;1500;11672
2025-09-17;ORCL34;BRORCLBDR007;CASH;;;265,85;;;;;;6;264;70184,76
2025-09-17;ORVR3F;BRORVRACNOR0;ODD LOT;;;57,02;;;;;;2;60;3421,48
2025-09-17;OUJP11;BROUJPCTF006;CASH;;;76,82;;;;;;19;180;13826,88
2025-09-17;OULG11;BROULGCTF001;CASH;;;37,75;;;;;;1;4;151
2025-09-17;P1DD34;BRP1DDBDR004;CASH;;;71,32;;;;;;22;611;43577,31
2025-09-17;P2AN34;BRP2ANBDR007;CASH;;;17,90;;;;;;2;2790;49941
2025-09-17;P2LT34;BRP2LTBDR001;CASH;;;297,05;;;;;;5;273;81093,4
2025-09-17;PAGS34;BRPAGSBDR006;CASH;;;11,13;;;;;;98;16910;188242,95
2025-09-17;PATL11;BRPATLCTF003;CASH;;;58,50;;;;;;4;25;1462,5
2025-09-17;PCAR3;BRPCARACNOR3;CASH;;;4,06;;;;;;82;121500;493760
