Status do Arquivo: Final
RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
2025-09-12;HAGA4;BRHAGAACNPR4;CASH;;;1,15;;;;;;1;700;805
2025-09-12;HAPV3;BRHAPVACNOR4;CASH;;;39,29;;;;;;3;1000;39285
2025-09-12;HAPV3F;BRHAPVACNOR4;ODD LOT;;;39,15;;;;;;3;17;665,54
2025-09-12;HASH11;BRHASHCTF018;CASH;;;91,04;;;;;;12;794;72283,72
2025-09-12;HBOR3;BRHBORACNOR3;CASH;;;3,52;;;;;;2;1400;4928
2025-09-12;HBRE3;BRHBREACNOR4;CASH;;;5,10;;;;;;1;200;1020
2025-09-12;HCRI11;BRHCRICTF006;CASH;;;290,00;;;;;;2;33;9570
2025-09-12;HCTR11;BRHCTRCTF003;CASH;;;22,68;;;;;;7;121;2744,74
2025-09-12;HFOF11;BRHFOFCTF002;CASH;;;6,01;;;;;;6;1253;7530,53
2025-09-12;HGBS11;BRHGBSCTF000;CASH;;;19,48;;;;;;10;424;8259,04
2025-09-12;HGCR11;BRHGCRCTF000;CASH;;;93,98;;;;;;2;10;939,79
2025-09-12;HGLG11;BRHGLGCTF004;CASH;;;157,79;;;;;;26;108;17041,55
2025-09-12;HGPO11;BRHGPOCTF009;CASH;;;136,90;;;;;;1;85;11636,5
2025-09-12;HGRE11;BRHGRECTF006;CASH;;;115,94;;;;;;13;138;15999,85
2025-09-12;HGRU11;BRHGRUCTF002;CASH;;;124,46;;;;;;8;28;3484,8
2025-09-12;HOFC11;BRHOFCCTF009;CASH;;;29,86;;;;;;2;10;298,6
2025-09-12;HSML11;BRHSMLCTF007;CASH;;;84,51;;;;;;23;127;10733,18
2025-09-12;HTMX11;BRHTMXCTF000;CASH;;;138,22;;;;;;6;14;1935,09
2025-09-12;HYPE3;BRHYPEACNOR0;CASH;;;22,89;;;;;;24;5700;130484
2025-09-12;HYPE3F;BRHYPEACNOR0;ODD LOT;;;23,03;;;;;;11;89;2049,87
2025-09-12;IBCR11;BRIBCRCTF009;CASH;;;50,21;;;;;;5;14;702,87
2025-09-12;IBIT39;BRIBITBDR003;CASH;;;118,31;;;;;;2;1718;203259,1
2025-09-12;ICFH26;BRBMEFICF3B4;AGRIBUSINESS;;;;;;477,2;;;;;
2025-09-12;ICFK26;BRBMEFICF3F5;AGRIBUSINESS;;;;;;465,45;;;;;
2025-09-12;ICFU25;BRBMEFICF369;AGRIBUSINESS;;;;;;511,7;;;;;
2025-09-12;ICFU26;BRBMEFICF3D0;AGRIBUSINESS;;;;;;412,25;;;;;
2025-09-12;ICFZ25;BRBMEFICF3A6;AGRIBUSINESS;483,4;485;484,16;484;-0,15;484,75;;;11;11;2849888,83
2025-09-12;ICFZ26;BRBMEFICF3E8;AGRIBUSINESS;;;;;;400,5;;;;;
2025-09-12;ICRI11;BRICRICTF004;CASH;;;90,83;;;;;;3;25;2270,7
2025-09-12;IFCM1F;BRIFCMD04OR7;ODD LOT;;;0,01;;;;;;1;37;0,37
2025-09-12;IFCM3;BRIFCMACNOR8;CASH;;;0,24;;;;;;1;100;24
2025-09-12;IFRI11;BRIFRICTF007;CASH;;;98,59;;;;;;1;18;1774,62
2025-09-12;IGTI11;BRIGTICDAM16;CASH;;;23,90;;;;;;4;700;16728
2025-09-12;IGTI11F;BRIGTICDAM16;ODD LOT;;;24,00;;;;;;1;16;384
2025-09-12;INBR32;BRINBRBDR007;CASH;;;47,66;;;;;;8;1503;71627,31
2025-09-12;INEP3;BRINEPACNOR1;CASH;;;1,57;;;;;;1;800;1256
2025-09-12;INTB3;BRINTBACNOR9;CASH;;;12,80;;;;;;2;1000;12800
2025-09-12;INTB3F;BRINTBACNOR9;ODD LOT;;;12,92;;;;;;6;78;1007,4
2025-09-12;IRBR3;BRIRBRACNOR4;CASH;;;46,13;;;;;;6;1400;64588
2025-09-12;IRBR3F;BRIRBRACNOR4;ODD LOT;;;46,20;;;;;;9;66;3049,05
2025-09-12;IRDM11;BRIRDMCTF004;CASH;;;60,92;;;;;;12;117;7127,56
2025-09-12;ISAE4;BRISAEACNPR9;CASH;;;23,28;;;;;;3;900;20948
2025-09-12;ISAE4F;BRISAEACNPR9;ODD LOT;;;23,25;;;;;;7;60;1395,1
2025-09-12;ISCJ11;BRISCJCTF000;CASH;;;21,06;;;;;;2;2;42,11
2025-09-12;ITRI11;BRITRICTF008;CASH;;;76,52;;;;;;2;100;7651,86
2025-09-12;ITSA3;BRITSAACNOR0;CASH;;;11,02;;;;;;1;100;1102
2025-09-12;ITSA3F;BRITSAACNOR0;ODD LOT;;;11,05;;;;;;8;108;1193,81
2025-09-12;ITSA4;BRITSAACNPR7;CASH;;;10,99;;;;;;33;43700;480365
2025-09-12;ITSA4F;BRITSAACNPR7;ODD LOT;;;11,00;;;;;;38;420;4620,66
2025-09-12;ITUB3;BRITUBACNOR4;CASH;;;33,33;;;;;;29;9700;323317
2025-09-12;ITUB3F;BRITUBACNOR4;ODD LOT;;;33,47;;;;;;11;175;5857,26
2025-09-12;ITUB4;BRITUBACNPR1;CASH;;;37,37;;;;;;43;21200;792257
2025-09-12;ITUB4F;BRITUBACNPR1;ODD LOT;;;37,40;;;;;;44;272;10172,62
2025-09-12;IVVB11;BRIVVBCTF001;CASH;;;396,65;;;;;;5;10;3966,46
2025-09-12;JBSS32;BRJBSSBDR002;CASH;;;84,33;;;;;;7;197;16613,89
2025-09-12;JFEN3;BRJFENACNOR0;CASH;;;1,66;;;;;;1;4000;6640
2025-09-12;JGPX11;BRJGPXCTF006;CASH;;;69,51;;;;;;1;1;69,51
2025-09-12;JHSF3;BRJHSFACNOR2;CASH;;;5,49;;;;;;6;2500;13735
2025-09-12;JHSF3F;BRJHSFACNOR2;ODD LOT;;;5,51;;;;;;8;115;634,12
2025-09-12;JMBI11;BRJMBICTF005;CASH;;;85,49;;;;;;1;38;3248,62
2025-09-12;JPMC34;BRJPMCBDR009;CASH;;;164,48;;;;;;2;5;822,4
2025-09-12;JSAF11;BRJSAFCTF000;CASH;;;7,56;;;;;;8;895;6769,2
2025-09-12;JSLG3;BRJSLGACNOR2;CASH;;;6,48;;;;;;7;15300;99096
2025-09-12;JSRE11;BRJSRECTF007;CASH;;;62,14;;;;;;8;200;12427,7
2025-09-12;JURO11;BRJUROCTF002;CASH;;;99,36;;;;;;4;63;6259,74
2025-09-12;KDIF11;BRKDIFCTF003;CASH;;;122,82;;;;;;5;47;5772,49
2025-09-12;KEPL3F;BRKEPLACNOR1;ODD LOT;;;7,81;;;;;;1;2;15,62
2025-09-12;KFOF11;BRKFOFCTF006;CASH;;;79,38;;;;;;9;284;22544,71
2025-09-12;KISU11;BRKISUCTF000;CASH;;;6,79;;;;;;5;10;67,9
2025-09-12;KIVO11;BRKIVOCTF007;CASH;;;63,37;;;;;;3;17;1077,29
2025-09-12;KLBN11;BRKLBNCDAM18;CASH;;;18,62;;;;;;4;1900;35378
2025-09-12;KLBN11F;BRKLBNCDAM18;ODD LOT;;;18,62;;;;;;24;277;5157,99
2025-09-12;KLBN3;BRKLBNACNOR2;CASH;;;3,76;;;;;;2;300;1127
2025-09-12;KLBN3F;BRKLBNACNOR2;ODD LOT;;;3,76;;;;;;11;70;263,17
2025-09-12;KLBN4;BRKLBNACNPR9;CASH;;;3,72;;;;;;7;3300;12270
2025-09-12;KLBN4F;BRKLBNACNPR9;ODD LOT;;;3,72;;;;;;30;377;1401,01
2025-09-12;KNCA11;BRKNCACTF006;CASH;;;93,33;;;;;;2;33;3079,89
2025-09-12;KNCR11;BRKNCRCTF000;CASH;;;106,21;;;;;;32;238;25277,58
2025-09-12;KNDI11;BRKNDICTF015;CASH;;;99,70;;;;;;2;133;13260,13
2025-09-12;KNHF11;BRKNHFCTF004;CASH;;;91,84;;;;;;1;1;91,84
2025-09-12;KNHY11;BRKNHYCTF005;CASH;;;100,95;;;;;;2;4;403,8
2025-09-12;KNIP11;BRKNIPCTF001;CASH;;;88,00;;;;;;1;100;8800
2025-09-12;KNRI11;BRKNRICTF007;CASH;;;144,84;;;;;;10;240;34762,51
2025-09-12;KNSC11;BRKNSCCTF008;CASH;;;8,68;;;;;;48;1262;10960,16
2025-09-12;KNUQ11;BRKNUQCTF004;CASH;;;104,98;;;;;;2;2;209,95
2025-09-12;KORE11;BRKORECTF012;CASH;;;69,49;;;;;;19;253;17580,61
2025-09-12;LAVV3F;BRLAVVACNOR4;ODD LOT;;;15,05;;;;;;1;7;105,35
2025-09-12;LEVE3;BRLEVEACNOR2;CASH;;;28,32;;;;;;3;300;8496
2025-09-12;LEVE3F;BRLEVEACNOR2;ODD LOT;;;28,28;;;;;;15;140;3959,61
2025-09-12;LIGT3;BRLIGTACNOR2;CASH;;;5,60;;;;;;1;200;1120
2025-09-12;LJQQ3;BRLJQQACNOR5;CASH;;;2,67;;;;;;5;12900;34383
2025-09-12;LJQQ3F;BRLJQQACNOR5;ODD LOT;;;2,68;;;;;;2;4;10,72
2025-09-12;LOGG3F;BRLOGGACNOR7;ODD LOT;;;22,09;;;;;;5;14;309,29
2025-09-12;LREN3;BRLRENACNOR1;CASH;;;15,88;;;;;;15;14700;233401
2025-09-12;LREN3F;BRLRENACNOR1;ODD LOT;;;15,99;;;;;;9;58;927,54
2025-09-12;LUPA3;BRLUPAACNOR8;CASH;;;1,13;;;;;;2;1600;1811
2025-09-12;LVBI11;BRLVBICTF002;CASH;;;105,47;;;;;;3;8;843,78
2025-09-12;LWSA3;BRLWSAACNOR8;CASH;;;4,24;;;;;;3;300;1271
2025-09-12;LWSA3F;BRLWSAACNOR8;ODD LOT;;;4,22;;;;;;2;15;63,25
2025-09-12;M1TA34;BRM1TABDR009;CASH;;;144,82;;;;;;9;180;26067,23
2025-09-12;M2PW34;BRM2PWBDR009;CASH;;;13,69;;;;;;1;10;136,9
2025-09-12;MANA11;BRMANACTF006;CASH;;;8,77;;;;;;8;139;1219,03
2025-09-12;MATD3;BRMATDACNOR4;CASH;;;4,71;;;;;;1;400;1884
2025-09-12;MCCI11;BRMCCICTF008;CASH;;;89,21;;;;;;11;265;23640,08
2025-09-12;MCDC34;BRMCDCBDR000;CASH;;;82,10;;;;;;1;3;246,3
2025-09-12;MCEM11;BRMCEMCTF006;CASH;;;64,82;;;;;;3;163;10564,9
2025-09-12;MCRE11;BRMCRECTF013;CASH;;;8,81;;;;;;4;180;1585,8
2025-09-12;MDIA3;BRMDIAACNOR7;CASH;;;28,67;;;;;;3;300;8600
2025-09-12;MDIA3F;BRMDIAACNOR7;ODD LOT;;;28,64;;;;;;2;22;630,05
2025-09-12;MDNE3;BRMDNEACNOR9;CASH;;;26,07;;;;;;1;100;2607
2025-09-12;MELI34;BRMELIBDR006;CASH;;;104,20;;;;;;16;919;95755,38
2025-09-12;MELK3;BRMELKACNOR8;CASH;;;3,77;;;;;;1;500;1885
2025-09-12;MELK3F;BRMELKACNOR8;ODD LOT;;;3,84;;;;;;1;3;11,52
2025-09-12;META11;BRMETACTF013;CASH;;;29,40;;;;;;3;48;1411,35
2025-09-12;MFII11;BRMFIICTF008;CASH;;;78,38;;;;;;13;55;4311,13
2025-09-12;MGLU3;BRMGLUACNOR2;CASH;;;9,87;;;;;;37;35200;347255
2025-09-12;MGLU3F;BRMGLUACNOR2;ODD LOT;;;9,83;;;;;;22;508;4995,86
2025-09-12;MILS3F;BRMILSACNOR2;ODD LOT;;;12,06;;;;;;1;4;48,24
2025-09-12;MLAS3;BRMLASACNOR9;CASH;;;1,08;;;;;;4;6400;6922
2025-09-12;MOTV3;BRMOTVACNOR7;CASH;;;14,78;;;;;;6;2000;29564
2025-09-12;MOTV3F;BRMOTVACNOR7;ODD LOT;;;14,75;;;;;;10;85;1253,45
2025-09-12;MOVI3;BRMOVIACNOR0;CASH;;;8,55;;;;;;2;200;1710
2025-09-12;MOVI3F;BRMOVIACNOR0;ODD LOT;;;8,55;;;;;;5;75;641,11
2025-09-12;MRFG3;BRMRFGACNOR0;CASH;;;25,69;;;;;;24;16300;418681
2025-09-12;MRFG3F;BRMRFGACNOR0;ODD LOT;;;25,71;;;;;;11;112;2879,7
2025-09-12;MRVE3;BRMRVEACNOR2;CASH;;;7,59;;;;;;22;17600;133617
2025-09-12;MRVE3F;BRMRVEACNOR2;ODD LOT;;;7,57;;;;;;11;122;924,05
2025-09-12;MSFT34;BRMSFTBDR005;CASH;;;113,88;;;;;;4;17;1935,92
2025-09-12;MTRE3;BRMTREACNOR6;CASH;;;3,91;;;;;;7;7400;28915
2025-09-12;MTRE3F;BRMTREACNOR6;ODD LOT;;;3,90;;;;;;3;11;42,9
2025-09-12;MULT3;BRMULTACNOR5;CASH;;;28,48;;;;;;6;1100;31333
2025-09-12;MULT3F;BRMULTACNOR5;ODD LOT;;;28,33;;;;;;1;10;283,3
2025-09-12;MXRF11;BRMXRFCTF008;CASH;;;9,78;;;;;;243;10039;98211,5
2025-09-12;MYPK3;BRMYPKACNOR7;CASH;;;14,00;;;;;;3;1800;25192
2025-09-12;N1VO34;BRN1VOBDR005;CASH;;;36,90;;;;;;1;7;258,3
2025-09-12;NASD11;BRNASDCTF007;CASH;;;17,95;;;;;;9;667;11975,57
2025-09-12;NATU3;BRNATUACNOR6;CASH;;;8,75;;;;;;12;6400;56023
2025-09-12;NATU3F;BRNATUACNOR6;ODD LOT;;;8,71;;;;;;1;10;87,1
2025-09-12;NEOE3;BRNEOEACNOR3;CASH;;;29,00;;;;;;1;100;2900
2025-09-12;NEOE3F;BRNEOEACNOR3;ODD LOT;;;28,88;;;;;;3;9;259,94
2025-09-12;NEXT34;BRNEXTBDR006;CASH;;;96,10;;;;;;1;6;576,6
2025-09-12;NFLX34;BRNFLXBDR000;CASH;;;126,69;;;;;;2;3;380,07
2025-09-12;NFTS11;BRNFTSCTF002;CASH;;;4,28;;;;;;1;93;398,04
2025-09-12;NIKE34;BRNIKEBDR006;CASH;;;38,98;;;;;;3;32;1247,51
2025-09-12;NVDC34;BRNVDCBDR008;CASH;;;19,79;;;;;;15;4181;82748,9
2025-09-12;ODPV3F;BRODPVACNOR4;ODD LOT;;;13,36;;;;;;3;3;40,09
2025-09-12;OFSA3F;BROFSAACNOR7;ODD LOT;;;22,05;;;;;;2;8;176,4
2025-09-12;OIAG11;BROIAGCTF009;CASH;;;7,96;;;;;;2;2;15,92
2025-09-12;OIBR3;BROIBRACNOR1;CASH;;;0,53;;;;;;8;26600;14148
2025-09-12;OIBR3F;BROIBRACNOR1;ODD LOT;;;0,53;;;;;;8;120;63,6
2025-09-12;OIBR4F;BROIBRACNPR8;ODD LOT;;;7,20;;;;;;1;1;7,2
2025-09-12;ONCO3;BRONCOACNOR6;CASH;;;2,95;;;;;;7;26600;78483
2025-09-12;ONCO3F;BRONCOACNOR6;ODD LOT;;;2,95;;;;;;15;101;298,22
2025-09-12;OPCT3;BROPCTACNOR0;CASH;;;7,24;;;;;;1;1000;7240
2025-09-12;ORVR3F;BRORVRACNOR0;ODD LOT;;;56,50;;;;;;1;6;339
2025-09-12;OUJP11;BROUJPCTF006;CASH;;;78,80;;;;;;8;70;5516
2025-09-12;P2LT34;BRP2LTBDR001;CASH;;;307,15;;;;;;8;226;69416,48
2025-09-12;PATL11;BRPATLCTF003;CASH;;;58,42;;;;;;1;9;525,78
2025-09-12;PCAR3;BRPCARACNOR3;CASH;;;4,11;;;;;;15;26300;108080
2025-09-12;PCAR3F;BRPCARACNOR3;ODD LOT;;;4,08;;;;;;2;2;8,16
2025-09-12;PDTC3F;BRPDTCACNOR3;ODD LOT;;;1,10;;;;;;1;1;1,1
2025-09-12;PEPB34;BRPEPBBDR005;CASH;;;51,33;;;;;;1;1;51,33
2025-09-12;PETR3;BRPETRACNOR9;CASH;;;33,82;;;;;;6;6400;216474
2025-09-12;PETR3F;BRPETRACNOR9;ODD LOT;;;33,77;;;;;;5;39;1317,15
2025-09-12;PETR4;BRPETRACNPR6;CASH;;;31,20;;;;;;90;95400;2976137
2025-09-12;PETR4F;BRPETRACNPR6;ODD LOT;;;31,21;;;;;;87;861;26869,24
2025-09-12;PETZ3;BRPETZACNOR2;CASH;;;3,86;;;;;;11;32600;125870
2025-09-12;PETZ3F;BRPETZACNOR2;ODD LOT;;;3,87;;;;;;1;2;7,74
2025-09-12;PFIN11;BRPFINCTF001;CASH;;;76,61;;;;;;3;45;3447,53
2025-09-12;PGMN3;BRPGMNACNOR8;CASH;;;3,81;;;;;;3;1800;6864
2025-09-12;PGMN3F;BRPGMNACNOR8;ODD LOT;;;3,85;;;;;;2;11;42,34
2025-09-12;PINE4F;BRPINEACNPR8;ODD LOT;;;7,58;;;;;;2;14;106,12
2025-09-12;PLPL3F;BRPLPLACNOR5;ODD LOT;;;16,55;;;;;;3;55;910,05
2025-09-12;PMAM3;BRPMAMACNOR3;CASH;;;1,51;;;;;;2;3600;5436
2025-09-12;PMLL11;BRPMLLCTF005;CASH;;;100,27;;;;;;4;11;1102,92
2025-09-12;POMO3F;BRPOMOACNOR0;ODD LOT;;;7,98;;;;;;2;2;15,96
2025-09-12;POMO4;BRPOMOACNPR7;CASH;;;9,50;;;;;;4;2500;23746
2025-09-12;POMO4F;BRPOMOACNPR7;ODD LOT;;;9,52;;;;;;5;13;123,73
2025-09-12;PORD11;BRPORDCTF005;CASH;;;7,89;;;;;;1;65;512,85
2025-09-12;PORT3F;BRPORTACNOR8;ODD LOT;;;18,24;;;;;;2;35;638,4
2025-09-12;POSI3;BRPOSIACNOR9;CASH;;;4,32;;;;;;8;3500;15135
2025-09-12;POSI3F;BRPOSIACNOR9;ODD LOT;;;4,35;;;;;;4;16;69,54
2025-09-12;PRIO3;BRPRIOACNOR1;CASH;;;38,26;;;;;;22;13000;497438
2025-09-12;PRIO3F;BRPRIOACNOR1;ODD LOT;;;38,33;;;;;;15;290;11114,76
2025-09-12;PSSA3;BRPSSAACNOR7;CASH;;;50,07;;;;;;4;1100;55078
2025-09-12;PSSA3F;BRPSSAACNOR7;ODD LOT;;;50,25;;;;;;8;69;3467,25
2025-09-12;PTNT4;BRPTNTACNPR3;CASH;;;4,76;;;;;;2;200;952
2025-09-12;PULV11;BRPULVCTF007;CASH;;;8,73;;;;;;67;8999;78577,14
2025-09-12;PVBI11;BRPVBICTF003;CASH;;;75,66;;;;;;5;90;6809,4
2025-09-12;QBTC11;BRQBTCCTF008;CASH;;;37,69;;;;;;13;1867;70366,71
2025-09-12;QETH11;BRQETHCTF001;CASH;;;17,55;;;;;;25;1172;20571,54
2025-09-12;QSOL11;BRQSOLCTF004;CASH;;;15,85;;;;;;6;565;8955,85
2025-09-12;QUAL3;BRQUALACNOR6;CASH;;;1,94;;;;;;2;3500;6790
2025-09-12;RADL3;BRRADLACNOR0;CASH;;;18,14;;;;;;15;3900;70730
2025-09-12;RADL3F;BRRADLACNOR0;ODD LOT;;;18,10;;;;;;9;82;1484,1
2025-09-12;RAIL3;BRRAILACNOR9;CASH;;;14,82;;;;;;15;9900;146724
2025-09-12;RAIL3F;BRRAILACNOR9;ODD LOT;;;14,92;;;;;;7;52;775,62
2025-09-12;RAIZ4;BRRAIZACNPR6;CASH;;;1,28;;;;;;17;29600;37798
2025-09-12;RAIZ4F;BRRAIZACNPR6;ODD LOT;;;1,27;;;;;;6;158;200,66
2025-09-12;RANI3;BRRANIACNOR5;CASH;;;8,15;;;;;;1;100;815
2025-09-12;RANI3F;BRRANIACNOR5;ODD LOT;;;8,17;;;;;;7;37;302,2
2025-09-12;RAPT4;BRRAPTACNPR4;CASH;;;6,87;;;;;;14;9300;63887
2025-09-12;RBHG11;BRRBHGCTF002;CASH;;;64,90;;;;;;3;233;15121,7
2025-09-12;RBHY11;BRRBHYCTF005;CASH;;;75,30;;;;;;1;1;75,3
2025-09-12;RBIR11;BRRBIRCTF007;CASH;;;90,93;;;;;;1;1;90,93
2025-09-12;RBRD11;BRRBRDCTF008;CASH;;;39,78;;;;;;1;5;198,9
2025-09-12;RBRF11;BRRBRFCTF003;CASH;;;6,63;;;;;;49;4352;28873,56
2025-09-12;RBRP11;BRRBRPCTF002;CASH;;;50,56;;;;;;1;1;50,56
2025-09-12;RBRR11;BRRBRRCTF008;CASH;;;87,01;;;;;;6;6;522,06
2025-09-12;RBRY11;BRRBRYCTF004;CASH;;;95,35;;;;;;3;31;2955,8
2025-09-12;RBVA11;BRRBVACTF006;CASH;;;9,28;;;;;;15;1957;18164,63
2025-09-12;RCRB11;BRRCRBCTF000;CASH;;;128,00;;;;;;1;1;128
2025-09-12;RCSL3;BRRCSLACNOR4;CASH;;;1,83;;;;;;3;3600;6588
2025-09-12;RCSL4;BRRCSLACNPR1;CASH;;;1,09;;;;;;12;95000;103550
2025-09-12;RDOR3;BRRDORACNOR8;CASH;;;39,39;;;;;;1;2200;86658
2025-09-12;RDOR3F;BRRDORACNOR8;ODD LOT;;;39,20;;;;;;1;1;39,2
2025-09-12;RECR11;BRRECRCTF004;CASH;;;78,95;;;;;;21;134;10579,26
2025-09-12;RECT11;BRRECTCTF000;CASH;;;32,49;;;;;;6;122;3963,78
2025-09-12;RECV3;BRRECVACNOR3;CASH;;;12,91;;;;;;9;1700;21943
2025-09-12;RECV3F;BRRECVACNOR3;ODD LOT;;;12,93;;;;;;26;342;4423,6
2025-09-12;RENT3;BRRENTACNOR4;CASH;;;38,04;;;;;;5;6000;228222
2025-09-12;RENT3F;BRRENTACNOR4;ODD LOT;;;37,89;;;;;;15;73;2765,64
2025-09-12;RINV11;BRRINVCTF004;CASH;;;103,00;;;;;;1;1;103
2025-09-12;RNEW11;BRRNEWCDAM15;CASH;;;3,50;;;;;;1;100;350
2025-09-12;ROMI3F;BRROMIACNOR8;ODD LOT;;;8,12;;;;;;2;32;259,81
2025-09-12;ROXO34;BRROXOBDR007;CASH;;;14,03;;;;;;3;1029;14436
2025-09-12;RSID3;BRRSIDACNOR8;CASH;;;1,99;;;;;;1;200;398
2025-09-12;RURA11;BRRURACTF004;CASH;;;8,18;;;;;;18;626;5119,77
2025-09-12;RVBI11;BRRVBICTF009;CASH;;;62,72;;;;;;8;48;3010,43
2025-09-12;RVEE3;BRRVEEACNOR9;CASH;;;23,00;;;;;;1;200;4600
2025-09-12;RVEE3F;BRRVEEACNOR9;ODD LOT;;;21,23;;;;;;2;15;318,45
2025-09-12;RZAG11;BRRZAGCTF006;CASH;;;9,06;;;;;;3;6;54,33
2025-09-12;RZAK11;BRRZAKCTF008;CASH;;;82,55;;;;;;10;194;16014
2025-09-12;RZTR11;BRRZTRCTF003;CASH;;;93,07;;;;;;17;319;29688,56
2025-09-12;SANB11;BRSANBCDAM13;CASH;;;28,76;;;;;;3;1100;31639
2025-09-12;SANB11F;BRSANBCDAM13;ODD LOT;;;28,81;;;;;;9;113;3255,76
2025-09-12;SANB4F;BRSANBACNPR5;ODD LOT;;;15,03;;;;;;2;17;255,47
2025-09-12;SAPR11;BRSAPRCDAM13;CASH;;;36,55;;;;;;2;200;7309
2025-09-12;SAPR11F;BRSAPRCDAM13;ODD LOT;;;36,65;;;;;;11;72;2638,7
2025-09-12;SAPR3F;BRSAPRACNOR9;ODD LOT;;;7,84;;;;;;2;21;164,63
2025-09-12;SAPR4;BRSAPRACNPR6;CASH;;;7,14;;;;;;4;600;4283
2025-09-12;SAPR4F;BRSAPRACNPR6;ODD LOT;;;7,15;;;;;;34;371;2651,74
2025-09-12;SARE11;BRSARECTF006;CASH;;;4,69;;;;;;3;300;1407
2025-09-12;SBFG3;BRSBFGACNOR1;CASH;;;12,03;;;;;;2;300;3608
2025-09-12;SBSP3;BRSBSPACNOR5;CASH;;;125,70;;;;;;5;1300;163412
2025-09-12;SBSP3F;BRSBSPACNOR5;ODD LOT;;;125,38;;;;;;4;39;4889,97
2025-09-12;SCPF11;BRSCPFCTF003;CASH;;;2,76;;;;;;2;2;5,52
2025-09-12;SEER3;BRSEERACNOR5;CASH;;;10,41;;;;;;4;1800;18732
2025-09-12;SEQL3;BRSEQLACNOR2;CASH;;;1,45;;;;;;3;17500;25375
2025-09-12;SHOW3;BRSHOWACNOR7;CASH;;;6,49;;;;;;1;500;3245
2025-09-12;SHUL4;BRSHULACNPR4;CASH;;;4,72;;;;;;2;200;944
2025-09-12;SHUL4F;BRSHULACNPR4;ODD LOT;;;4,74;;;;;;8;102;483,79
2025-09-12;SIMH3;BRSIMHACNOR0;CASH;;;5,96;;;;;;5;5400;32191
2025-09-12;SIMH3F;BRSIMHACNOR0;ODD LOT;;;6,03;;;;;;1;1;6,03
2025-09-12;SJCF26;BRBMEFSJC303;AGRIBUSINESS;;;;;;23,4843;;;;;
2025-09-12;SJCH26;BRBMEFSJC311;AGRIBUSINESS;;;;;;23,815;;;;;
2025-09-12;SJCK26;BRBMEFSJC2Y2;AGRIBUSINESS;;;;;;24,1016;;;;;
2025-09-12;SJCN26;BRBMEFSJC329;AGRIBUSINESS;;;;;;24,3166;;;;;
2025-09-12;SJCQ26;BRBMEFSJC337;AGRIBUSINESS;;;;;;24,2339;;;;;
2025-09-12;SJCU26;BRBMEFSJC345;AGRIBUSINESS;;;;;;23,8812;;;;;
2025-09-12;SJCX25;BRBMEFSJC2X4;AGRIBUSINESS;;;;;;23,0655;;;;;
2025-09-12;SJCX26;BRBMEFSJC2Z9;AGRIBUSINESS;;;;;;23,8977;;;;;
2025-09-12;SLCE3;BRSLCEACNOR2;CASH;;;17,00;;;;;;2;700;11900
2025-09-12;SLCE3F;BRSLCEACNOR2;ODD LOT;;;16,99;;;;;;1;10;169,9
2025-09-12;SMAL11;BRSMALCTF002;CASH;;;109,73;;;;;;65;903;99086,87
2025-09-12;SMFT3;BRSMFTACNOR1;CASH;;;25,52;;;;;;4;1200;30624
2025-09-12;SMTO3;BRSMTOACNOR3;CASH;;;17,48;;;;;;30;4400;76904
2025-09-12;SMTO3F;BRSMTOACNOR3;ODD LOT;;;17,61;;;;;;8;125;2201,2
2025-09-12;SNAG11;BRSNAGCTF000;CASH;;;9,57;;;;;;33;1587;15182,59
2025-09-12;SNCI11;BRSNCICTF002;CASH;;;83,97;;;;;;3;23;1931,37
2025-09-12;SNEL11;BRSNELCTF010;CASH;;;8,61;;;;;;15;872;7507,92
2025-09-12;SNFF11;BRSNFFCTF001;CASH;;;70,86;;;;;;1;2;141,72
2025-09-12;SNID11;BRSNIDCTF018;CASH;;;10,20;;;;;;4;396;4037,28
2025-09-12;SNLG11;BRSNLGCTF007;CASH;;;2,73;;;;;;4;599;1634,07
2025-09-12;SNME11;BRSNMECTF000;CASH;;;9,58;;;;;;107;1026;9829,04
2025-09-12;SOJA3F;BRSOJAACNOR9;ODD LOT;;;10,79;;;;;;8;63;679,69
2025-09-12;SOLH11;BRSOLHCTF003;CASH;;;36,00;;;;;;7;554;19946,54
2025-09-12;SPTW11;BRSPTWCTF002;CASH;;;34,30;;;;;;1;2;68,6
2025-09-12;SPXS11;BRSPXSCTF002;CASH;;;8,56;;;;;;1;2;17,12
2025-09-12;SPYI11;BRSPYICTF001;CASH;;;111,47;;;;;;1;1;111,47
2025-09-12;SRNA3;BRSRNAACNOR4;CASH;;;12,18;;;;;;1;1600;19488
2025-09-12;SRNA3F;BRSRNAACNOR4;ODD LOT;;;12,21;;;;;;1;4;48,84
2025-09-12;STBP3;BRSTBPACNOR3;CASH;;;14,35;;;;;;1;3800;54530
2025-09-12;STBP3F;BRSTBPACNOR3;ODD LOT;;;14,30;;;;;;1;10;143
2025-09-12;SUZB3;BRSUZBACNOR0;CASH;;;50,48;;;;;;24;9700;489665
2025-09-12;SUZB3F;BRSUZBACNOR0;ODD LOT;;;50,62;;;;;;25;232;11743,95
